"provider","name","station_id","latitude","longitude","docks","duration_minutes","start_station_count","year","end_count"
"santander","Bishop's Bridge Road East, Bayswater",592,"51.5171","-0.18377","20","19.31","8320",2018,"7117"
"santander","Waterloo Road, South Bank",173,"51.50486","-0.113001","15","19.36","13226",2018,"13020"
"santander","Preston's Road, Cubitt Town",563,"51.499286","-0.009152","26","20.98","3098",2018,"3151"
"santander","Regent's Row , Haggerston",553,"51.535678","-0.062546","24","21.22","38887",2018,"36873"
"santander","River Street , Clerkenwell",1,"51.529163","-0.109971","19","12.96","8429",2018,"5729"
"santander","Ingrave Street, Clapham Junction",744,"51.467455","-0.172293","30","26.47","2694",2018,"2566"
"santander","Thorndike Close, West Chelsea",651,"51.480898","-0.183854","23","18.31","8942",2018,"8021"
"santander","Bancroft Road, Bethnal Green",520,"51.526041","-0.047218","21","15.26","9786",2018,"8517"
"santander","Tower Gardens , Tower",130,"51.509506","-0.075459","22","25.18","31451",2018,"33696"
"santander","Monument Street, Monument",587,"51.50964","-0.08497","21","20.42","21416",2018,"23191"
"santander","Southwark Station 1, Southwark",420,"51.504043","-0.105312","28","15.32","8732",2018,"10232"
"santander","Borough Road, Elephant & Castle",92,"51.498898","-0.100441","41","15.70","10960",2018,"10797"
"santander","Morie Street, Wandsworth",629,"51.459954","-0.190184","28","24.14","2439",2018,"2771"
"santander","Macclesfield Rd, St Lukes",351,"51.529423","-0.097122","28","15.23","14008",2018,"10307"
"santander","Fawcett Close, Battersea",642,"51.469162","-0.174486","36","21.98","3150",2018,"2732"
"santander","Vincent Square, Westminster",299,"51.493985","-0.136929","18","19.41","6410",2018,"6179"
"santander","Here East South, Queen Elizabeth Olympic Park",816,"51.546533","-0.020598","28","29.52","3120",2018,"2968"
"santander","Red Lion Street, Holborn",436,"51.51824","-0.11655","35","14.47","24152",2018,"22610"
"santander","Prince Albert Road, The Regent's Park",329,"51.535893","-0.160854","24","26.11","13402",2018,"12490"
"santander","Shadwell Station, Shadwell",449,"51.511088","-0.057159","34","16.88","17034",2018,"15634"
"santander","Norton Folgate, Liverpool Street",122,"51.521114","-0.07887","23","17.13","15154",2018,"17521"
"santander","Battersea Park Road, Nine Elms",631,"51.479502","-0.141771","23","18.46","10227",2018,"8873"
"santander","Bunhill Row, Moorgate",331,"51.520859","-0.089888","30","13.36","20909",2018,"24623"
"santander","Simpson Street, Clapham Junction",653,"51.470847","-0.170704","25","19.02","12163",2018,"11951"
"santander","Lower Thames Street, Monument",276,"51.509302","-0.084985","24","27.14","9763",2018,"9762"
"santander","Shepherd's Bush Road North, Shepherd's Bush",667,"51.501595","-0.222293","33","21.08","8267",2018,"8307"
"santander","Gloucester Road (North), Kensington",97,"51.497925","-0.183835","17","18.28","14472",2018,"14243"
"santander","Curlew Street, Shad Thames",298,"51.50228","-0.074189","19","19.41","22387",2018,"21950"
"santander","York Hall, Bethnal Green",446,"51.528936","-0.055894","26","17.27","17277",2018,"15796"
"santander","Knightsbridge, Hyde Park",222,"51.502757","-0.15535","42","40.40","14319",2018,"8732"
"santander","Vicarage Gate, Kensington",103,"51.504724","-0.192539","17","19.88","7034",2018,"5835"
"santander","Monier Road, Hackney Wick",783,"51.540312","-0.02163","26","21.17","13105",2018,"13064"
"santander","Victoria & Albert Museum, South Kensington",781,"51.495898","-0.173009","28","23.50","11892",2018,"12684"
"santander","Southerton Road, Hammersmith",598,"51.494499","-0.228188","37","28.75","7811",2018,"7976"
"santander","Princes Square, Bayswater",261,"51.513489","-0.191351","15","28.13","7287",2018,"5882"
"santander","Sumner Place, South Kensington",172,"51.491212","-0.173716","19","17.54","8888",2018,"8932"
"santander","Gaywood Street, Elephant & Castle",549,"51.49605","-0.104193","43","18.82","9289",2018,"9083"
"santander","Cadogan Place, Knightsbridge",211,"51.494645","-0.158106","34","22.02","8747",2018,"10067"
"santander","East India DLR, Blackwall",547,"51.509474","-0.002275","51","28.55","5293",2018,"5375"
"santander","Embankment (Savoy), Strand",309,"51.509631","-0.119048","41","25.76","13251",2018,"15438"
"santander","Edgware Road Station, Marylebone",410,"51.519968","-0.169774","64","25.00","13182",2018,"10537"
"santander","Parson's Green , Parson's Green",596,"51.472817","-0.199783","21","17.86","16530",2018,"15874"
"santander","Warwick Square, Pimlico",178,"51.489856","-0.141924","19","17.06","11790",2018,"9500"
"santander","Goswell Road (City Uni), Finsbury",344,"51.528246","-0.101026","17","16.73","8678",2018,"7135"
"santander","All Saints' Road, Portobello",643,"51.519043","-0.204764","22","23.15","6306",2018,"5796"
"santander","Strand, Strand",174,"51.512529","-0.115163","35","18.66","13551",2018,"14885"
"santander","Salmon Lane, Limehouse",542,"51.514115","-0.033828","32","19.26","10313",2018,"10018"
"santander","Farm Street, Mayfair",382,"51.509352","-0.14745","15","19.97","5784",2018,"6319"
"santander","Teversham Lane, Stockwell",669,"51.476149","-0.123259","39","21.40","4343",2018,"4527"
"santander","Great Titchfield Street, Fitzrovia",81,"51.520253","-0.141327","19","15.15","14755",2018,"14617"
"santander","St. Chad's Street, King's Cross",4,"51.530059","-0.120974","23","17.51","9296",2018,"10679"
"santander","Fisherman's Walk West, Canary Wharf",448,"51.50623","-0.02296","36","23.96","11790",2018,"11777"
"santander","Vereker Road, West Kensington",633,"51.489591","-0.209379","31","16.93","13192",2018,"12356"
"santander","Brick Lane Market, Shoreditch",399,"51.522618","-0.071654","24","20.08","16712",2018,"16421"
"santander","Snow Hill, Farringdon",393,"51.517334","-0.103604","12","13.50","17865",2018,"17498"
"santander","Cotton Garden Estate, Kennington",62,"51.490758","-0.106324","23","14.53","6861",2018,"5900"
"santander","Maida Vale, Maida Vale",8,"51.529857","-0.183486","38","22.26","2298",2018,"1971"
"santander","Natural History Museum, South Kensington",378,"51.495593","-0.179078","42","21.02","16229",2018,"16167"
"santander","Pall Mall East, West End",233,"51.50777","-0.1307","22","29.34","21278",2018,"25651"
"santander","East Ferry Road, Cubitt Town",455,"51.49447","-0.014409","17","27.07","3006",2018,"3118"
"santander","Culvert Road, Battersea",750,"51.471096","-0.15785","26","18.72","5464",2018,"4755"
"santander","St. George's Square, Pimlico",294,"51.488226","-0.135636","16","16.97","14708",2018,"13698"
"santander","The Tennis Courts, The Regent's Park",315,"51.525367","-0.153464","16","28.75","12789",2018,"12445"
"santander","Surrey Lane, Battersea",620,"51.47518","-0.167161","28","17.27","9495",2018,"8553"
"santander","Exhibition Road, Knightsbridge",428,"51.499917","-0.174554","18","21.91","33034",2018,"34971"
"santander","West Kensington Station, West Kensington",660,"51.490871","-0.20603","22","16.07","8292",2018,"7834"
"santander","Wynne Road, Stockwell",829,"51.469217","-0.112687","25","26.39","3624",2018,"3722"
"santander","Blackfriars Road, Southwark",792,"51.505461","-0.104541","42","18.87","16324",2018,"16306"
"santander","Islington Green, Angel",695,"51.536384","-0.102758","20","20.66","25196",2018,"23762"
"santander","Southwark Station 2, Southwark",421,"51.504044","-0.104778","43","16.26","17689",2018,"17178"
"santander","Poured Lines, Bankside",230,"51.506693","-0.103137","30","17.91","13381",2018,"13804"
"santander","Queen Victoria Street, St. Paul's",136,"51.511962","-0.097442","31","18.35","19946",2018,"21458"
"santander","Albert Bridge Road, Battersea Park",710,"51.474392","-0.163348","18","23.01","14163",2018,"13562"
"santander","Colet Gardens, Hammersmith",608,"51.491093","-0.216493","30","21.90","1277",2018,"1514"
"santander","Mostyn Grove, Bow",470,"51.530535","-0.025492","46","20.99","7605",2018,"7275"
"santander","South Parade, Chelsea",430,"51.48902","-0.17524","18","15.96","7730",2018,"7762"
"santander","Kingsway, Covent Garden",283,"51.514409","-0.118479","16","16.81","5035",2018,"4838"
"santander","Upper Grosvenor Street, Mayfair",389,"51.510131","-0.155758","18","31.53","5206",2018,"4513"
"santander","Westminster University, Marylebone",257,"51.522482","-0.154907","16","23.49","9926",2018,"9537"
"santander","Southampton Street, Strand",388,"51.510702","-0.121724","14","21.44","18398",2018,"19938"
"santander","Aquatic Centre, Queen Elizabeth Olympic Park",785,"51.54094","-0.010511","62","43.63","40428",2018,"40327"
"santander","Ada Street, Hackney Central",718,"51.535717","-0.060292","45","20.28","15384",2018,"15892"
"santander","Ackroyd Drive, Bow",505,"51.520398","-0.026768","29","16.01","7743",2018,"6927"
"santander","South Quay East, Canary Wharf",494,"51.50196","-0.016251","36","38.59","1059",2018,"1192"
"santander","Harford Street, Mile End",550,"51.521564","-0.039264","22","14.79","6959",2018,"6142"
"santander","Whiston Road, Haggerston",466,"51.534464","-0.076341","21","17.93","9046",2018,"7017"
"santander","Dorset Square, Marylebone",201,"51.522597","-0.161113","16","20.43","12510",2018,"12762"
"santander","Eccleston Place, Victoria",167,"51.493951","-0.147624","19","19.81","24622",2018,"24519"
"santander","Horseferry Road, Westminster",221,"51.494816","-0.130459","13","16.12","14393",2018,"14680"
"santander","Halford Road, West Kensington",782,"51.483911","-0.197609","23","18.22","11250",2018,"10906"
"santander","Finsbury Square , Moorgate",140,"51.520963","-0.085634","33","14.95","19464",2018,"21280"
"santander","Hortensia Road, West Brompton",739,"51.481766","-0.185274","28","16.29","10259",2018,"9914"
"santander","Farringdon Street, Holborn",835,"51.516785","-0.104948","24","14.07","1274",2018,"1131"
"santander","Central House, Aldgate",33,"51.5156","-0.070056","18","20.07","18400",2018,"18145"
"santander","Lancaster Gate , Bayswater",524,"51.511654","-0.179668","38","25.86","16235",2018,"12395"
"santander","St. Bride Street, Holborn",703,"51.51506","-0.105344","24","14.83","21930",2018,"26455"
"santander","Drayton Gardens, West Chelsea",589,"51.487196","-0.179369","17","15.69","17719",2018,"17613"
"santander","Museum of London, Barbican",126,"51.517821","-0.096497","51","14.56","19479",2018,"19210"
"santander","East Village, Queen Elizabeth Olympic Park",784,"51.546326","-0.009935","33","35.63","10689",2018,"10853"
"santander","Great Dover Street, The Borough",61,"51.497383","-0.089447","32","16.90","12455",2018,"11135"
"santander","Naval Row, Blackwall",538,"51.508981","-0.00699","21","23.99","4742",2018,"4802"
"santander","Brook Green South, Brook Green",634,"51.494347","-0.215805","33","17.78","8945",2018,"8479"
"santander","Charlotte Street, Fitzrovia",381,"51.51953","-0.135777","14","15.03","12556",2018,"12574"
"santander","Eaton Square, Belgravia",124,"51.496545","-0.150905","20","20.71","8311",2018,"7822"
"santander","Sirdar Road, Avondale",740,"51.510929","-0.214595","26","16.17","3187",2018,"3141"
"santander","Montpelier Street, Knightsbridge",292,"51.498884","-0.165472","16","25.24","16398",2018,"16817"
"santander","Mile End Stadium, Mile End",712,"51.518541","-0.034904","22","17.16","10120",2018,"9416"
"santander","Kensington Town Hall, Kensington",375,"51.501946","-0.194393","18","20.02","6215",2018,"5898"
"santander","Royal London Hospital, Whitechapel",282,"51.519064","-0.059642","41","15.28","24148",2018,"23612"
"santander","New North Road 1, Hoxton",327,"51.53095","-0.085603","22","14.25","4564",2018,"2278"
"santander","Fulham Broadway, Walham Green",737,"51.479933","-0.194117","26","17.51","29018",2018,"29004"
"santander","Bishop's Bridge Road West, Bayswater",568,"51.51616","-0.18697","18","17.70","14868",2018,"13941"
"santander","Star Road, West Kensington",720,"51.487244","-0.205279","22","18.25","8342",2018,"7953"
"santander","Ebury Bridge, Pimlico",424,"51.490491","-0.149186","29","19.59","12070",2018,"10919"
"santander","Clifton Street, Shoreditch",323,"51.523196","-0.083067","23","15.35","7486",2018,"7905"
"santander","Queen's Gate (Central), South Kensington",231,"51.493968","-0.178732","31","18.88","9975",2018,"9895"
"santander","Lower Marsh, Waterloo",347,"51.500139","-0.113936","15","17.49","12413",2018,"12679"
"santander","William IV Street, Strand",64,"51.509462","-0.124749","26","19.53","27765",2018,"33372"
"santander","Tachbrook Street, Victoria",148,"51.492111","-0.138365","16","15.54","13149",2018,"12692"
"santander","Kennington Road Post Office, Oval",149,"51.484789","-0.110683","17","18.93","9916",2018,"9176"
"santander","Vauxhall Walk, Vauxhall",437,"51.488124","-0.120903","26","18.26","8550",2018,"8432"
"santander","Pindar Street, Liverpool Street",41,"51.520955","-0.083494","24","14.45","13853",2018,"14032"
"santander","Gwendwr Road, West Kensington",770,"51.491026","-0.209121","30","19.27","6968",2018,"6566"
"santander","Red Lion Square, Holborn",23,"51.519435","-0.119123","16","14.33","9606",2018,"9132"
"santander","New Inn Yard, Shoreditch",58,"51.524527","-0.079248","20","16.11","18874",2018,"19153"
"santander","Finnis Street, Bethnal Green",722,"51.524584","-0.058631","19","13.80","10138",2018,"9012"
"santander","Lord's, St. John's Wood",363,"51.529121","-0.171185","24","22.14","3420",2018,"2387"
"santander","Park Street, Bankside",10,"51.505974","-0.092754","18","20.07","8498",2018,"8603"
"santander","Danvers Street, West Chelsea",610,"51.482568","-0.172078","21","20.09","10549",2018,"10179"
"santander","Newgate Street , St. Paul's",71,"51.515419","-0.098851","32","15.98","32948",2018,"38453"
"santander","Braham Street, Aldgate",115,"51.514234","-0.073538","33","16.89","16418",2018,"16570"
"santander","Westfield Southern Terrace ,Shepherd's Bush",571,"51.506256","-0.218337","29","20.16","6274",2018,"6993"
"santander","Bethnal Green Garden, Bethnal Green",444,"51.52568","-0.055312","23","18.11","12734",2018,"11539"
"santander","Chadwell Street, Angel",254,"51.530516","-0.106408","18","14.29","16836",2018,"14092"
"santander","Wells Street, Fitzrovia",313,"51.517344","-0.138073","37","17.29","17376",2018,"17552"
"santander","Sea Containers, South Bank",839,"51.508033","-0.106824","28","10.45","159",2018,"251"
"santander","Bethnal Green Road, Shoreditch",132,"51.523648","-0.074755","38","16.97","42886",2018,"42243"
"santander","Hatton Wall, Holborn",17,"51.521661","-0.109006","26","14.80","23442",2018,"23582"
"santander","St Mary's Hospital, Paddington",290,"51.518268","-0.171103","20","23.25","27085",2018,"25632"
"santander","Rifle Place, Avondale",771,"51.509224","-0.216016","21","17.63","4045",2018,"4005"
"santander","Liverpool Road (N1 Centre), Angel",234,"51.534504","-0.106993","24","15.66","18220",2018,"17803"
"santander","Ilchester Place, Kensington",145,"51.500744","-0.202759","24","22.93","4155",2018,"3534"
"santander","New Cavendish Street, Marylebone",581,"51.519167","-0.147983","18","16.55","13303",2018,"13573"
"santander","Page Street, Westminster",558,"51.493978","-0.127554","24","14.78","16691",2018,"17985"
"santander","LMU Commercial Road, Whitechapel",200,"51.514925","-0.066078","14","17.00","12655",2018,"11612"
"santander","Northington Street , Holborn",22,"51.522264","-0.114079","19","13.60","15952",2018,"15678"
"santander","Oxford Road, Putney",743,"51.460792","-0.212608","29","25.39","4798",2018,"4862"
"santander","Selby Street, Whitechapel",565,"51.521905","-0.063386","17","11.97","4843",2018,"4500"
"santander","Clapham Common North Side, Clapham Common",768,"51.461344","-0.159322","37","27.67","12313",2018,"11373"
"santander","Osiers Road, Wandsworth",685,"51.46067","-0.198735","30","16.83","7756",2018,"7674"
"santander","Kensington Olympia Station, Olympia",293,"51.498158","-0.209494","25","15.14","6399",2018,"5754"
"santander","Frith Street, Soho",383,"51.513103","-0.131214","18","22.38","17066",2018,"18653"
"santander","Old Quebec Street, Marylebone",99,"51.514578","-0.158264","16","27.01","22961",2018,"23190"
